t = 0 ; Y = ((12,0,0),(0,0,0))
t = 3.521 ; Y = ((10.0798,0,0),(4.07147,0,0))
t = 3.522 ; Y = ((10.0838,0,0),(4.06965,0,0))
t = 3.523 ; Y = ((10.0879,0,0),(4.06779,0,0))
t = 3.524 ; Y = ((10.092,0,0),(4.06589,0,0))
t = 3.525 ; Y = ((10.096,0,0),(4.06395,0,0))
t = 3.526 ; Y = ((10.1001,0,0),(4.06197,0,0))
t = 3.527 ; Y = ((10.1042,0,0),(4.05995,0,0))
t = 3.528 ; Y = ((10.1082,0,0),(4.05789,0,0))
t = 3.529 ; Y = ((10.1123,0,0),(4.05579,0,0))
t = 3.53 ; Y = ((10.1163,0,0),(4.05364,0,0))
t = 3.531 ; Y = ((10.1204,0,0),(4.05146,0,0))
t = 3.532 ; Y = ((10.1244,0,0),(4.04924,0,0))
t = 3.533 ; Y = ((10.1285,0,0),(4.04697,0,0))
t = 3.534 ; Y = ((10.1325,0,0),(4.04467,0,0))
t = 3.535 ; Y = ((10.1366,0,0),(4.04232,0,0))
t = 3.536 ; Y = ((10.1406,0,0),(4.03994,0,0))
t = 3.537 ; Y = ((10.1446,0,0),(4.03751,0,0))
t = 3.538 ; Y = ((10.1487,0,0),(4.03504,0,0))
t = 3.539 ; Y = ((10.1527,0,0),(4.03254,0,0))
t = 3.54 ; Y = ((10.1567,0,0),(4.02999,0,0))
t = 3.541 ; Y = ((10.1608,0,0),(4.0274,0,0))
t = 3.542 ; Y = ((10.1648,0,0),(4.02477,0,0))
t = 3.543 ; Y = ((10.1688,0,0),(4.0221,0,0))
t = 3.544 ; Y = ((10.1728,0,0),(4.0194,0,0))
t = 3.545 ; Y = ((10.1769,0,0),(4.01665,0,0))
t = 3.546 ; Y = ((10.1809,0,0),(4.01386,0,0))
t = 3.547 ; Y = ((10.1849,0,0),(4.01103,0,0))
t = 3.548 ; Y = ((10.1889,0,0),(4.00816,0,0))
t = 3.549 ; Y = ((10.1929,0,0),(4.00525,0,0))
t = 3.55 ; Y = ((10.1969,0,0),(4.0023,0,0))
t = 3.551 ; Y = ((10.2009,0,0),(3.99931,0,0))
t = 3.552 ; Y = ((10.2049,0,0),(3.99628,0,0))
t = 3.553 ; Y = ((10.2089,0,0),(3.99322,0,0))
t = 3.554 ; Y = ((10.2129,0,0),(3.99011,0,0))
t = 3.555 ; Y = ((10.2169,0,0),(3.98696,0,0))
t = 3.556 ; Y = ((10.2209,0,0),(3.98377,0,0))
t = 3.557 ; Y = ((10.2249,0,0),(3.98054,0,0))
t = 3.558 ; Y = ((10.2288,0,0),(3.97727,0,0))
t = 3.559 ; Y = ((10.2328,0,0),(3.97396,0,0))
t = 3.56 ; Y = ((10.2368,0,0),(3.97062,0,0))
t = 3.561 ; Y = ((10.2408,0,0),(3.96723,0,0))
t = 3.562 ; Y = ((10.2447,0,0),(3.9638,0,0))
t = 3.563 ; Y = ((10.2487,0,0),(3.96033,0,0))
t = 3.564 ; Y = ((10.2526,0,0),(3.95683,0,0))
t = 3.565 ; Y = ((10.2566,0,0),(3.95328,0,0))
t = 3.566 ; Y = ((10.2605,0,0),(3.94969,0,0))
t = 3.567 ; Y = ((10.2645,0,0),(3.94607,0,0))
t = 3.568 ; Y = ((10.2684,0,0),(3.9424,0,0))
t = 3.569 ; Y = ((10.2724,0,0),(3.9387,0,0))
t = 3.57 ; Y = ((10.2763,0,0),(3.93496,0,0))
t = 3.571 ; Y = ((10.2802,0,0),(3.93117,0,0))
t = 3.572 ; Y = ((10.2842,0,0),(3.92735,0,0))
t = 3.573 ; Y = ((10.2881,0,0),(3.92349,0,0))
t = 3.574 ; Y = ((10.292,0,0),(3.91959,0,0))
t = 3.575 ; Y = ((10.2959,0,0),(3.91565,0,0))
t = 3.576 ; Y = ((10.2999,0,0),(3.91167,0,0))
t = 3.577 ; Y = ((10.3038,0,0),(3.90765,0,0))
t = 3.578 ; Y = ((10.3077,0,0),(3.9036,0,0))
t = 3.579 ; Y = ((10.3116,0,0),(3.8995,0,0))
t = 3.58 ; Y = ((10.3155,0,0),(3.89537,0,0))
t = 3.581 ; Y = ((10.3194,0,0),(3.89119,0,0))
t = 3.582 ; Y = ((10.3232,0,0),(3.88698,0,0))
t = 3.583 ; Y = ((10.3271,0,0),(3.88273,0,0))
t = 3.584 ; Y = ((10.331,0,0),(3.87844,0,0))
t = 3.585 ; Y = ((10.3349,0,0),(3.87411,0,0))
t = 3.586 ; Y = ((10.3388,0,0),(3.86974,0,0))
t = 3.587 ; Y = ((10.3426,0,0),(3.86533,0,0))
t = 3.588 ; Y = ((10.3465,0,0),(3.86088,0,0))
t = 3.589 ; Y = ((10.3504,0,0),(3.8564,0,0))
t = 3.59 ; Y = ((10.3542,0,0),(3.85188,0,0))
t = 3.591 ; Y = ((10.3581,0,0),(3.84732,0,0))
t = 3.592 ; Y = ((10.3619,0,0),(3.84272,0,0))
t = 3.593 ; Y = ((10.3657,0,0),(3.83808,0,0))
t = 3.594 ; Y = ((10.3696,0,0),(3.8334,0,0))
t = 3.595 ; Y = ((10.3734,0,0),(3.82869,0,0))
t = 3.596 ; Y = ((10.3772,0,0),(3.82393,0,0))
t = 3.597 ; Y = ((10.3811,0,0),(3.81914,0,0))
t = 3.598 ; Y = ((10.3849,0,0),(3.81431,0,0))
t = 3.599 ; Y = ((10.3887,0,0),(3.80944,0,0))
t = 3.6 ; Y = ((10.3925,0,0),(3.80454,0,0))
t = 3.601 ; Y = ((10.3963,0,0),(3.79959,0,0))
t = 3.602 ; Y = ((10.4001,0,0),(3.79461,0,0))
t = 3.603 ; Y = ((10.4039,0,0),(3.78959,0,0))
t = 3.604 ; Y = ((10.4077,0,0),(3.78454,0,0))
t = 3.605 ; Y = ((10.4115,0,0),(3.77944,0,0))
t = 3.606 ; Y = ((10.4152,0,0),(3.77431,0,0))
t = 3.607 ; Y = ((10.419,0,0),(3.76914,0,0))
t = 3.608 ; Y = ((10.4228,0,0),(3.76393,0,0))
t = 3.609 ; Y = ((10.4265,0,0),(3.75868,0,0))
t = 3.61 ; Y = ((10.4303,0,0),(3.7534,0,0))
t = 3.611 ; Y = ((10.434,0,0),(3.74807,0,0))
t = 3.612 ; Y = ((10.4378,0,0),(3.74271,0,0))
t = 3.613 ; Y = ((10.4415,0,0),(3.73732,0,0))
t = 3.614 ; Y = ((10.4453,0,0),(3.73188,0,0))
t = 3.615 ; Y = ((10.449,0,0),(3.72641,0,0))
t = 3.616 ; Y = ((10.4527,0,0),(3.7209,0,0))
t = 3.617 ; Y = ((10.4564,0,0),(3.71536,0,0))
t = 3.618 ; Y = ((10.4601,0,0),(3.70978,0,0))
t = 3.619 ; Y = ((10.4638,0,0),(3.70416,0,0))
t = 3.62 ; Y = ((10.4675,0,0),(3.6985,0,0))
t = 3.621 ; Y = ((10.4712,0,0),(3.69281,0,0))
t = 3.622 ; Y = ((10.4749,0,0),(3.68707,0,0))
t = 3.623 ; Y = ((10.4786,0,0),(3.68131,0,0))
t = 3.624 ; Y = ((10.4823,0,0),(3.6755,0,0))
t = 3.625 ; Y = ((10.486,0,0),(3.66966,0,0))
t = 3.626 ; Y = ((10.4896,0,0),(3.66378,0,0))
t = 3.627 ; Y = ((10.4933,0,0),(3.65787,0,0))
t = 3.628 ; Y = ((10.497,0,0),(3.65192,0,0))
t = 3.629 ; Y = ((10.5006,0,0),(3.64593,0,0))
t = 3.63 ; Y = ((10.5042,0,0),(3.63991,0,0))
t = 3.631 ; Y = ((10.5079,0,0),(3.63384,0,0))
t = 3.632 ; Y = ((10.5115,0,0),(3.62775,0,0))
t = 3.633 ; Y = ((10.5151,0,0),(3.62161,0,0))
t = 3.634 ; Y = ((10.5188,0,0),(3.61544,0,0))
t = 3.635 ; Y = ((10.5224,0,0),(3.60924,0,0))
t = 3.636 ; Y = ((10.526,0,0),(3.603,0,0))
t = 3.637 ; Y = ((10.5296,0,0),(3.59672,0,0))
t = 3.638 ; Y = ((10.5332,0,0),(3.59041,0,0))
t = 3.639 ; Y = ((10.5368,0,0),(3.58406,0,0))
t = 3.64 ; Y = ((10.5403,0,0),(3.57767,0,0))
t = 3.641 ; Y = ((10.5439,0,0),(3.57125,0,0))
t = 3.642 ; Y = ((10.5475,0,0),(3.56479,0,0))
t = 3.643 ; Y = ((10.551,0,0),(3.5583,0,0))
t = 3.644 ; Y = ((10.5546,0,0),(3.55177,0,0))
t = 3.645 ; Y = ((10.5581,0,0),(3.54521,0,0))
t = 3.646 ; Y = ((10.5617,0,0),(3.53861,0,0))
t = 3.647 ; Y = ((10.5652,0,0),(3.53197,0,0))
t = 3.648 ; Y = ((10.5687,0,0),(3.52531,0,0))
t = 3.649 ; Y = ((10.5723,0,0),(3.5186,0,0))
t = 3.65 ; Y = ((10.5758,0,0),(3.51186,0,0))
t = 3.651 ; Y = ((10.5793,0,0),(3.50508,0,0))
t = 3.652 ; Y = ((10.5828,0,0),(3.49827,0,0))
t = 3.653 ; Y = ((10.5863,0,0),(3.49143,0,0))
t = 3.654 ; Y = ((10.5898,0,0),(3.48455,0,0))
t = 3.655 ; Y = ((10.5933,0,0),(3.47763,0,0))
t = 3.656 ; Y = ((10.5967,0,0),(3.47068,0,0))
t = 3.657 ; Y = ((10.6002,0,0),(3.4637,0,0))
t = 3.658 ; Y = ((10.6037,0,0),(3.45668,0,0))
t = 3.659 ; Y = ((10.6071,0,0),(3.44963,0,0))
t = 3.66 ; Y = ((10.6106,0,0),(3.44254,0,0))
t = 3.661 ; Y = ((10.614,0,0),(3.43541,0,0))
t = 3.662 ; Y = ((10.6174,0,0),(3.42826,0,0))
t = 3.663 ; Y = ((10.6209,0,0),(3.42107,0,0))
t = 3.664 ; Y = ((10.6243,0,0),(3.41384,0,0))
t = 3.665 ; Y = ((10.6277,0,0),(3.40658,0,0))
t = 3.666 ; Y = ((10.6311,0,0),(3.39929,0,0))
t = 3.667 ; Y = ((10.6345,0,0),(3.39196,0,0))
t = 3.668 ; Y = ((10.6379,0,0),(3.3846,0,0))
t = 3.669 ; Y = ((10.6413,0,0),(3.3772,0,0))
t = 3.67 ; Y = ((10.6446,0,0),(3.36977,0,0))
t = 3.671 ; Y = ((10.648,0,0),(3.36231,0,0))
t = 3.672 ; Y = ((10.6513,0,0),(3.35481,0,0))
t = 3.673 ; Y = ((10.6547,0,0),(3.34728,0,0))
t = 3.674 ; Y = ((10.658,0,0),(3.33972,0,0))
t = 3.675 ; Y = ((10.6614,0,0),(3.33212,0,0))
t = 3.676 ; Y = ((10.6647,0,0),(3.32449,0,0))
t = 3.677 ; Y = ((10.668,0,0),(3.31683,0,0))
t = 3.678 ; Y = ((10.6713,0,0),(3.30913,0,0))
t = 3.679 ; Y = ((10.6746,0,0),(3.3014,0,0))
t = 3.68 ; Y = ((10.6779,0,0),(3.29364,0,0))
t = 3.681 ; Y = ((10.6812,0,0),(3.28584,0,0))
t = 3.682 ; Y = ((10.6845,0,0),(3.27801,0,0))
t = 3.683 ; Y = ((10.6878,0,0),(3.27015,0,0))
t = 3.684 ; Y = ((10.6911,0,0),(3.26226,0,0))
t = 3.685 ; Y = ((10.6943,0,0),(3.25433,0,0))
t = 3.686 ; Y = ((10.6976,0,0),(3.24637,0,0))
t = 3.687 ; Y = ((10.7008,0,0),(3.23838,0,0))
t = 3.688 ; Y = ((10.704,0,0),(3.23035,0,0))
t = 3.689 ; Y = ((10.7073,0,0),(3.2223,0,0))
t = 3.69 ; Y = ((10.7105,0,0),(3.21421,0,0))
t = 3.691 ; Y = ((10.7137,0,0),(3.20609,0,0))
t = 3.692 ; Y = ((10.7169,0,0),(3.19793,0,0))
t = 3.693 ; Y = ((10.7201,0,0),(3.18975,0,0))
t = 3.694 ; Y = ((10.7233,0,0),(3.18153,0,0))
t = 3.695 ; Y = ((10.7265,0,0),(3.17328,0,0))
t = 3.696 ; Y = ((10.7296,0,0),(3.165,0,0))
t = 3.697 ; Y = ((10.7328,0,0),(3.15669,0,0))
t = 3.698 ; Y = ((10.7359,0,0),(3.14835,0,0))
t = 3.699 ; Y = ((10.7391,0,0),(3.13997,0,0))
t = 3.7 ; Y = ((10.7422,0,0),(3.13157,0,0))
t = 3.701 ; Y = ((10.7453,0,0),(3.12313,0,0))
t = 3.702 ; Y = ((10.7485,0,0),(3.11466,0,0))
t = 3.703 ; Y = ((10.7516,0,0),(3.10616,0,0))
t = 3.704 ; Y = ((10.7547,0,0),(3.09763,0,0))
t = 3.705 ; Y = ((10.7578,0,0),(3.08907,0,0))
t = 3.706 ; Y = ((10.7609,0,0),(3.08047,0,0))
t = 3.707 ; Y = ((10.7639,0,0),(3.07185,0,0))
t = 3.708 ; Y = ((10.767,0,0),(3.06319,0,0))
t = 3.709 ; Y = ((10.7701,0,0),(3.05451,0,0))
t = 3.71 ; Y = ((10.7731,0,0),(3.04579,0,0))
t = 3.711 ; Y = ((10.7761,0,0),(3.03705,0,0))
t = 3.712 ; Y = ((10.7792,0,0),(3.02827,0,0))
t = 3.713 ; Y = ((10.7822,0,0),(3.01946,0,0))
t = 3.714 ; Y = ((10.7852,0,0),(3.01063,0,0))
t = 3.715 ; Y = ((10.7882,0,0),(3.00176,0,0))
t = 3.716 ; Y = ((10.7912,0,0),(2.99286,0,0))
t = 3.717 ; Y = ((10.7942,0,0),(2.98393,0,0))
t = 3.718 ; Y = ((10.7972,0,0),(2.97498,0,0))
t = 3.719 ; Y = ((10.8002,0,0),(2.96599,0,0))
t = 3.72 ; Y = ((10.8031,0,0),(2.95697,0,0))
t = 3.721 ; Y = ((10.8061,0,0),(2.94793,0,0))
t = 3.722 ; Y = ((10.809,0,0),(2.93885,0,0))
t = 3.723 ; Y = ((10.812,0,0),(2.92975,0,0))
t = 3.724 ; Y = ((10.8149,0,0),(2.92061,0,0))
t = 3.725 ; Y = ((10.8178,0,0),(2.91145,0,0))
t = 3.726 ; Y = ((10.8207,0,0),(2.90226,0,0))
t = 3.727 ; Y = ((10.8236,0,0),(2.89304,0,0))
t = 3.728 ; Y = ((10.8265,0,0),(2.88379,0,0))
t = 3.729 ; Y = ((10.8294,0,0),(2.87451,0,0))
t = 3.73 ; Y = ((10.8322,0,0),(2.8652,0,0))
t = 3.731 ; Y = ((10.8351,0,0),(2.85586,0,0))
t = 3.732 ; Y = ((10.8379,0,0),(2.8465,0,0))
t = 3.733 ; Y = ((10.8408,0,0),(2.8371,0,0))
t = 3.734 ; Y = ((10.8436,0,0),(2.82768,0,0))
t = 3.735 ; Y = ((10.8464,0,0),(2.81823,0,0))
t = 3.736 ; Y = ((10.8493,0,0),(2.80875,0,0))
t = 3.737 ; Y = ((10.8521,0,0),(2.79925,0,0))
t = 3.738 ; Y = ((10.8549,0,0),(2.78971,0,0))
t = 3.739 ; Y = ((10.8576,0,0),(2.78015,0,0))
t = 3.74 ; Y = ((10.8604,0,0),(2.77056,0,0))
t = 3.741 ; Y = ((10.8632,0,0),(2.76094,0,0))
t = 3.742 ; Y = ((10.8659,0,0),(2.75129,0,0))
t = 3.743 ; Y = ((10.8687,0,0),(2.74162,0,0))
t = 3.744 ; Y = ((10.8714,0,0),(2.73192,0,0))
t = 3.745 ; Y = ((10.8741,0,0),(2.72219,0,0))
t = 3.746 ; Y = ((10.8769,0,0),(2.71244,0,0))
t = 3.747 ; Y = ((10.8796,0,0),(2.70266,0,0))
t = 3.748 ; Y = ((10.8823,0,0),(2.69285,0,0))
t = 3.749 ; Y = ((10.885,0,0),(2.68301,0,0))
t = 3.75 ; Y = ((10.8876,0,0),(2.67315,0,0))
t = 3.751 ; Y = ((10.8903,0,0),(2.66326,0,0))
t = 3.752 ; Y = ((10.893,0,0),(2.65334,0,0))
t = 3.753 ; Y = ((10.8956,0,0),(2.6434,0,0))
t = 3.754 ; Y = ((10.8983,0,0),(2.63343,0,0))
t = 3.755 ; Y = ((10.9009,0,0),(2.62343,0,0))
t = 3.756 ; Y = ((10.9035,0,0),(2.61341,0,0))
t = 3.757 ; Y = ((10.9061,0,0),(2.60336,0,0))
t = 3.758 ; Y = ((10.9087,0,0),(2.59329,0,0))
t = 3.759 ; Y = ((10.9113,0,0),(2.58319,0,0))
t = 3.76 ; Y = ((10.9139,0,0),(2.57306,0,0))
t = 3.761 ; Y = ((10.9164,0,0),(2.56291,0,0))
t = 3.762 ; Y = ((10.919,0,0),(2.55274,0,0))
t = 3.763 ; Y = ((10.9215,0,0),(2.54253,0,0))
t = 3.764 ; Y = ((10.9241,0,0),(2.5323,0,0))
t = 3.765 ; Y = ((10.9266,0,0),(2.52205,0,0))
t = 3.766 ; Y = ((10.9291,0,0),(2.51177,0,0))
t = 3.767 ; Y = ((10.9316,0,0),(2.50147,0,0))
t = 3.768 ; Y = ((10.9341,0,0),(2.49114,0,0))
t = 3.769 ; Y = ((10.9366,0,0),(2.48079,0,0))
t = 3.77 ; Y = ((10.9391,0,0),(2.47041,0,0))
t = 3.771 ; Y = ((10.9416,0,0),(2.46,0,0))
t = 3.772 ; Y = ((10.944,0,0),(2.44958,0,0))
t = 3.773 ; Y = ((10.9465,0,0),(2.43912,0,0))
t = 3.774 ; Y = ((10.9489,0,0),(2.42865,0,0))
t = 3.775 ; Y = ((10.9513,0,0),(2.41815,0,0))
t = 3.776 ; Y = ((10.9537,0,0),(2.40762,0,0))
t = 3.777 ; Y = ((10.9561,0,0),(2.39707,0,0))
t = 3.778 ; Y = ((10.9585,0,0),(2.3865,0,0))
t = 3.779 ; Y = ((10.9609,0,0),(2.3759,0,0))
t = 3.78 ; Y = ((10.9633,0,0),(2.36528,0,0))
t = 3.781 ; Y = ((10.9656,0,0),(2.35464,0,0))
t = 3.782 ; Y = ((10.968,0,0),(2.34397,0,0))
t = 3.783 ; Y = ((10.9703,0,0),(2.33328,0,0))
t = 3.784 ; Y = ((10.9726,0,0),(2.32256,0,0))
t = 3.785 ; Y = ((10.975,0,0),(2.31182,0,0))
t = 3.786 ; Y = ((10.9773,0,0),(2.30106,0,0))
t = 3.787 ; Y = ((10.9796,0,0),(2.29028,0,0))
t = 3.788 ; Y = ((10.9819,0,0),(2.27947,0,0))
t = 3.789 ; Y = ((10.9841,0,0),(2.26864,0,0))
t = 3.79 ; Y = ((10.9864,0,0),(2.25779,0,0))
t = 3.791 ; Y = ((10.9886,0,0),(2.24691,0,0))
t = 3.792 ; Y = ((10.9909,0,0),(2.23602,0,0))
t = 3.793 ; Y = ((10.9931,0,0),(2.2251,0,0))
t = 3.794 ; Y = ((10.9953,0,0),(2.21415,0,0))
t = 3.795 ; Y = ((10.9975,0,0),(2.20319,0,0))
t = 3.796 ; Y = ((10.9997,0,0),(2.1922,0,0))
t = 3.797 ; Y = ((11.0019,0,0),(2.18119,0,0))
t = 3.798 ; Y = ((11.0041,0,0),(2.17016,0,0))
t = 3.799 ; Y = ((11.0063,0,0),(2.15911,0,0))
t = 3.8 ; Y = ((11.0084,0,0),(2.14804,0,0))
t = 3.801 ; Y = ((11.0106,0,0),(2.13694,0,0))
t = 3.802 ; Y = ((11.0127,0,0),(2.12583,0,0))
t = 3.803 ; Y = ((11.0148,0,0),(2.11469,0,0))
t = 3.804 ; Y = ((11.0169,0,0),(2.10353,0,0))
t = 3.805 ; Y = ((11.019,0,0),(2.09235,0,0))
t = 3.806 ; Y = ((11.0211,0,0),(2.08115,0,0))
t = 3.807 ; Y = ((11.0232,0,0),(2.06993,0,0))
t = 3.808 ; Y = ((11.0252,0,0),(2.05869,0,0))
t = 3.809 ; Y = ((11.0273,0,0),(2.04742,0,0))
t = 3.81 ; Y = ((11.0293,0,0),(2.03614,0,0))
t = 3.811 ; Y = ((11.0314,0,0),(2.02484,0,0))
t = 3.812 ; Y = ((11.0334,0,0),(2.01351,0,0))
t = 3.813 ; Y = ((11.0354,0,0),(2.00217,0,0))
t = 3.814 ; Y = ((11.0374,0,0),(1.99081,0,0))
t = 3.815 ; Y = ((11.0394,0,0),(1.97942,0,0))
t = 3.816 ; Y = ((11.0414,0,0),(1.96802,0,0))
t = 3.817 ; Y = ((11.0433,0,0),(1.9566,0,0))
t = 3.818 ; Y = ((11.0453,0,0),(1.94515,0,0))
t = 3.819 ; Y = ((11.0472,0,0),(1.93369,0,0))
t = 3.82 ; Y = ((11.0491,0,0),(1.92221,0,0))
t = 3.821 ; Y = ((11.0511,0,0),(1.91071,0,0))
t = 3.822 ; Y = ((11.053,0,0),(1.89919,0,0))
t = 3.823 ; Y = ((11.0549,0,0),(1.88765,0,0))
t = 3.824 ; Y = ((11.0567,0,0),(1.87609,0,0))
t = 3.825 ; Y = ((11.0586,0,0),(1.86451,0,0))
t = 3.826 ; Y = ((11.0605,0,0),(1.85292,0,0))
t = 3.827 ; Y = ((11.0623,0,0),(1.8413,0,0))
t = 3.828 ; Y = ((11.0641,0,0),(1.82967,0,0))
t = 3.829 ; Y = ((11.066,0,0),(1.81802,0,0))
t = 3.83 ; Y = ((11.0678,0,0),(1.80635,0,0))
t = 3.831 ; Y = ((11.0696,0,0),(1.79467,0,0))
t = 3.832 ; Y = ((11.0714,0,0),(1.78296,0,0))
t = 3.833 ; Y = ((11.0731,0,0),(1.77124,0,0))
t = 3.834 ; Y = ((11.0749,0,0),(1.7595,0,0))
t = 3.835 ; Y = ((11.0767,0,0),(1.74774,0,0))
t = 3.836 ; Y = ((11.0784,0,0),(1.73597,0,0))
t = 3.837 ; Y = ((11.0801,0,0),(1.72417,0,0))
t = 3.838 ; Y = ((11.0819,0,0),(1.71236,0,0))
t = 3.839 ; Y = ((11.0836,0,0),(1.70054,0,0))
t = 3.84 ; Y = ((11.0853,0,0),(1.68869,0,0))
t = 3.841 ; Y = ((11.0869,0,0),(1.67683,0,0))
t = 3.842 ; Y = ((11.0886,0,0),(1.66495,0,0))
t = 3.843 ; Y = ((11.0903,0,0),(1.65306,0,0))
t = 3.844 ; Y = ((11.0919,0,0),(1.64115,0,0))
t = 3.845 ; Y = ((11.0936,0,0),(1.62922,0,0))
t = 3.846 ; Y = ((11.0952,0,0),(1.61728,0,0))
t = 3.847 ; Y = ((11.0968,0,0),(1.60532,0,0))
t = 3.848 ; Y = ((11.0984,0,0),(1.59334,0,0))
t = 3.849 ; Y = ((11.1,0,0),(1.58135,0,0))
t = 3.85 ; Y = ((11.1015,0,0),(1.56934,0,0))
t = 3.851 ; Y = ((11.1031,0,0),(1.55732,0,0))
t = 3.852 ; Y = ((11.1047,0,0),(1.54528,0,0))
t = 3.853 ; Y = ((11.1062,0,0),(1.53322,0,0))
t = 3.854 ; Y = ((11.1077,0,0),(1.52116,0,0))
t = 3.855 ; Y = ((11.1092,0,0),(1.50907,0,0))
t = 3.856 ; Y = ((11.1107,0,0),(1.49697,0,0))
t = 3.857 ; Y = ((11.1122,0,0),(1.48486,0,0))
t = 3.858 ; Y = ((11.1137,0,0),(1.47273,0,0))
t = 3.859 ; Y = ((11.1152,0,0),(1.46058,0,0))
t = 3.86 ; Y = ((11.1166,0,0),(1.44842,0,0))
t = 3.861 ; Y = ((11.1181,0,0),(1.43625,0,0))
t = 3.862 ; Y = ((11.1195,0,0),(1.42406,0,0))
t = 3.863 ; Y = ((11.1209,0,0),(1.41186,0,0))
t = 3.864 ; Y = ((11.1223,0,0),(1.39964,0,0))
t = 3.865 ; Y = ((11.1237,0,0),(1.38741,0,0))
t = 3.866 ; Y = ((11.1251,0,0),(1.37517,0,0))
t = 3.867 ; Y = ((11.1265,0,0),(1.36291,0,0))
t = 3.868 ; Y = ((11.1278,0,0),(1.35064,0,0))
t = 3.869 ; Y = ((11.1292,0,0),(1.33835,0,0))
t = 3.87 ; Y = ((11.1305,0,0),(1.32605,0,0))
t = 3.871 ; Y = ((11.1318,0,0),(1.31374,0,0))
t = 3.872 ; Y = ((11.1331,0,0),(1.30142,0,0))
t = 3.873 ; Y = ((11.1344,0,0),(1.28908,0,0))
t = 3.874 ; Y = ((11.1357,0,0),(1.27673,0,0))
t = 3.875 ; Y = ((11.137,0,0),(1.26437,0,0))
t = 3.876 ; Y = ((11.1382,0,0),(1.25199,0,0))
t = 3.877 ; Y = ((11.1395,0,0),(1.2396,0,0))
t = 3.878 ; Y = ((11.1407,0,0),(1.2272,0,0))
t = 3.879 ; Y = ((11.1419,0,0),(1.21479,0,0))
t = 3.88 ; Y = ((11.1432,0,0),(1.20236,0,0))
t = 3.881 ; Y = ((11.1444,0,0),(1.18992,0,0))
t = 3.882 ; Y = ((11.1455,0,0),(1.17747,0,0))
t = 3.883 ; Y = ((11.1467,0,0),(1.16501,0,0))
t = 3.884 ; Y = ((11.1479,0,0),(1.15254,0,0))
t = 3.885 ; Y = ((11.149,0,0),(1.14006,0,0))
t = 3.886 ; Y = ((11.1501,0,0),(1.12756,0,0))
t = 3.887 ; Y = ((11.1513,0,0),(1.11505,0,0))
t = 3.888 ; Y = ((11.1524,0,0),(1.10253,0,0))
t = 3.889 ; Y = ((11.1535,0,0),(1.09,0,0))
t = 3.89 ; Y = ((11.1546,0,0),(1.07746,0,0))
t = 3.891 ; Y = ((11.1556,0,0),(1.06491,0,0))
t = 3.892 ; Y = ((11.1567,0,0),(1.05235,0,0))
t = 3.893 ; Y = ((11.1577,0,0),(1.03978,0,0))
t = 3.894 ; Y = ((11.1588,0,0),(1.0272,0,0))
t = 3.895 ; Y = ((11.1598,0,0),(1.0146,0,0))
t = 3.896 ; Y = ((11.1608,0,0),(1.002,0,0))
t = 3.897 ; Y = ((11.1618,0,0),(0.989389,0,0))
t = 3.898 ; Y = ((11.1628,0,0),(0.976766,0,0))
t = 3.899 ; Y = ((11.1637,0,0),(0.964134,0,0))
t = 3.9 ; Y = ((11.1647,0,0),(0.951491,0,0))
t = 3.901 ; Y = ((11.1656,0,0),(0.93884,0,0))
t = 3.902 ; Y = ((11.1666,0,0),(0.926179,0,0))
t = 3.903 ; Y = ((11.1675,0,0),(0.913508,0,0))
t = 3.904 ; Y = ((11.1684,0,0),(0.900829,0,0))
t = 3.905 ; Y = ((11.1693,0,0),(0.88814,0,0))
t = 3.906 ; Y = ((11.1702,0,0),(0.875443,0,0))
t = 3.907 ; Y = ((11.1711,0,0),(0.862737,0,0))
t = 3.908 ; Y = ((11.1719,0,0),(0.850022,0,0))
t = 3.909 ; Y = ((11.1728,0,0),(0.837298,0,0))
t = 3.91 ; Y = ((11.1736,0,0),(0.824567,0,0))
t = 3.911 ; Y = ((11.1744,0,0),(0.811827,0,0))
t = 3.912 ; Y = ((11.1752,0,0),(0.799079,0,0))
t = 3.913 ; Y = ((11.176,0,0),(0.786323,0,0))
t = 3.914 ; Y = ((11.1768,0,0),(0.773559,0,0))
t = 3.915 ; Y = ((11.1775,0,0),(0.760787,0,0))
t = 3.916 ; Y = ((11.1783,0,0),(0.748008,0,0))
t = 3.917 ; Y = ((11.179,0,0),(0.735221,0,0))
t = 3.918 ; Y = ((11.1798,0,0),(0.722427,0,0))
t = 3.919 ; Y = ((11.1805,0,0),(0.709626,0,0))
t = 3.92 ; Y = ((11.1812,0,0),(0.696818,0,0))
t = 3.921 ; Y = ((11.1819,0,0),(0.684002,0,0))
t = 3.922 ; Y = ((11.1826,0,0),(0.67118,0,0))
t = 3.923 ; Y = ((11.1832,0,0),(0.658351,0,0))
t = 3.924 ; Y = ((11.1839,0,0),(0.645516,0,0))
t = 3.925 ; Y = ((11.1845,0,0),(0.632674,0,0))
t = 3.926 ; Y = ((11.1851,0,0),(0.619826,0,0))
t = 3.927 ; Y = ((11.1858,0,0),(0.606971,0,0))
t = 3.928 ; Y = ((11.1864,0,0),(0.594111,0,0))
t = 3.929 ; Y = ((11.1869,0,0),(0.581244,0,0))
t = 3.93 ; Y = ((11.1875,0,0),(0.568372,0,0))
t = 3.931 ; Y = ((11.1881,0,0),(0.555494,0,0))
t = 3.932 ; Y = ((11.1886,0,0),(0.54261,0,0))
